26763:0,0,23,921,2259,0,,,-5.025542,;0,0,17,-196,-855,0,,,62.62859,;0,0,29,261,-2501,0,,,63.75129,;0,0,21,1445,-1703,0,,,82.57809,;0,0,1,-3809,-9,0,,,1.651386,;0,0,5,-1325,495,0,,,28.10377,;0,0,2,-1089,-1963,0,,,47.91961,;0,0,18,107,-1672,0,,,93.39503,;0,0,39,-516,-1878,0,,,56.31472,;0,0,7,668,-1947,0,,,49.63397,;0,0,19,-1473,-906,0,,,24.64089,;1,0,1,4187,-321,0,,,171.6877,;1,0,10,-1272,-1281,0,,,46.64675,;1,0,4,1884,-1143,0,,,116.8836,;1,0,18,255,-1710,0,,,69.22437,;1,0,15,432,-1445,0,,,65.85717,;1,0,7,-384,480,0,,,-81.0346,;1,0,12,1561,823,0,,,-132.2561,;1,0,23,379,-2260,0,,,100.4079,;1,0,33,1517,-2374,0,,,88.53265,;1,0,5,418,-685,0,,,45.59653,;1,0,29,794,-1833,0,,,55.42407,;:1081,132,325,0,A,Alive;:
26764:0,0,23,929,2257,0,,,-7.19201,;0,0,17,-187,-839,0,,,62.51403,;0,0,29,260,-2497,0,,,64.91315,;0,0,21,1449,-1691,0,,,80.84995,;0,0,1,-3808,-8,0,,,2.234552,;0,0,5,-1319,501,0,,,28.08979,;0,0,2,-1083,-1953,0,,,48.01861,;0,0,18,102,-1666,0,,,96.10991,;0,0,39,-514,-1872,0,,,56.58424,;0,0,7,673,-1943,0,,,50.17345,;0,0,19,-1466,-898,0,,,24.75504,;1,0,1,4189,-312,0,,,170.8514,;1,0,10,-1266,-1275,0,,,47.25625,;1,0,4,1888,-1130,0,,,112.174,;1,0,18,257,-1705,0,,,70.56056,;1,0,15,441,-1434,0,,,64.30962,;1,0,7,-376,487,0,,,-82.27039,;1,0,12,1559,825,0,,,-128.6309,;1,0,23,374,-2251,0,,,102.0777,;1,0,33,1519,-2367,0,,,88.88506,;1,0,5,429,-673,0,,,45.47737,;1,0,29,799,-1823,0,,,54.59896,;:1111,184,316,0,A,Alive;:
26765:0,0,23,937,2254,0,,,-9.347353,;0,0,17,-179,-822,0,,,62.41287,;0,0,29,259,-2493,0,,,66.45059,;0,0,21,1453,-1678,0,,,79.52532,;0,0,1,-3806,-7,0,,,2.802891,;0,0,5,-1311,507,0,,,28.11696,;0,0,2,-1077,-1943,0,,,48.1787,;0,0,18,97,-1660,0,,,98.38958,;0,0,39,-512,-1867,0,,,56.869,;0,0,7,678,-1940,0,,,50.50943,;0,0,19,-1459,-891,0,,,24.88971,;1,0,1,4191,-301,0,,,170.0264,;1,0,10,-1259,-1268,0,,,47.86888,;1,0,4,1893,-1118,0,,,107.7512,;1,0,18,259,-1700,0,,,68.87793,;1,0,15,450,-1423,0,,,63.02151,;1,0,7,-368,494,0,,,-83.6631,;1,0,12,1557,827,0,,,-125.0057,;1,0,23,369,-2241,0,,,103.826,;1,0,33,1521,-2359,0,,,89.38477,;1,0,5,441,-662,0,,,45.39449,;1,0,29,804,-1813,0,,,53.93743,;:1139,235,306,0,A,Alive;:
26766:0,0,23,944,2251,0,,,-11.61837,;0,0,17,-170,-806,0,,,62.31955,;0,0,29,258,-2489,0,,,68.39043,;0,0,21,1457,-1665,0,,,79.4213,;0,0,1,-3804,-6,0,,,3.360722,;0,0,5,-1304,513,0,,,28.11016,;0,0,2,-1071,-1933,0,,,48.43272,;0,0,18,92,-1654,0,,,100.1782,;0,0,39,-510,-1862,0,,,57.18726,;0,0,7,684,-1936,0,,,50.69456,;0,0,19,-1453,-883,0,,,25.06059,;1,0,1,4192,-291,0,,,169.1995,;1,0,10,-1252,-1261,0,,,48.47776,;1,0,4,1897,-1105,0,,,104.1418,;1,0,18,261,-1695,0,,,67.1953,;1,0,15,459,-1412,0,,,61.7918,;1,0,7,-361,501,0,,,-85.04723,;1,0,12,1554,829,0,,38,-121.3805,;1,0,23,364,-2231,0,,,105.5684,;1,0,33,1523,-2352,0,,,90.02243,;1,0,5,452,-650,0,,,45.34288,;1,0,29,809,-1803,0,,,53.53513,;:1168,286,294,0,A,Alive;:
26767:0,0,23,950,2247,0,,,-14.1284,;0,0,17,-161,-789,0,,,62.21045,;0,0,29,257,-2485,0,,,70.61881,;0,0,21,1462,-1652,0,,,78.49373,;0,0,1,-3802,-5,0,,,3.896543,;0,0,5,-1296,519,0,,,27.9932,;0,0,2,-1066,-1923,0,,,48.74272,;0,0,18,88,-1647,0,,,101.5061,;0,0,39,-508,-1856,0,,,57.53374,;0,0,7,689,-1932,0,,,50.71331,;0,0,19,-1446,-876,0,,,25.10482,;1,0,1,4194,-280,0,,,168.3928,;1,0,10,-1246,-1254,0,,,48.96272,;1,0,4,1902,-1092,0,,,100.9859,;1,0,18,262,-1690,0,,,65.51266,;1,0,15,469,-1402,0,,,60.25156,;1,0,7,-354,508,0,,,-86.66379,;1,0,12,1552,830,0,,,-121.3805,;1,0,23,358,-2222,0,,,107.1512,;1,0,33,1525,-2345,0,,,90.78675,;1,0,5,464,-638,0,,,45.27994,;1,0,29,814,-1793,0,,,53.28956,;:1197,335,281,0,A,Alive;:
26768:0,0,23,956,2243,0,,,-16.76497,;0,0,17,-152,-772,0,,,62.12967,;0,0,29,256,-2481,0,,,73.36797,;0,0,21,1467,-1640,0,,,77.78416,;0,0,1,-3801,-4,0,,,4.418276,;0,0,5,-1289,525,0,,,28.19736,;0,0,2,-1061,-1913,0,,,49.04842,;0,0,18,83,-1641,0,,,102.7352,;0,0,39,-506,-1851,0,,,57.8107,;0,0,7,694,-1928,0,,,50.57801,;0,0,19,-1440,-868,0,,,25.2072,;1,0,1,4196,-270,0,,,167.5798,;1,0,10,-1239,-1247,0,,,49.30086,;1,0,4,1906,-1079,0,,,98.2197,;1,0,18,264,-1685,0,,,63.83003,;1,0,15,479,-1392,0,,,58.49131,;1,0,7,-346,515,0,,,-87.51786,;1,0,12,1548,831,0,,,-121.3805,;1,0,23,353,-2213,0,,,108.666,;1,0,33,1527,-2338,0,,,91.27383,;1,0,5,475,-627,0,,,45.21252,;1,0,29,818,-1784,0,,,53.10232,;:1226,384,267,0,A,Alive;:
26769:0,0,23,961,2238,0,,,-19.97651,;0,0,17,-142,-754,0,,,62.06754,;0,0,29,254,-2476,0,,,76.42488,;0,0,21,1471,-1626,0,,,71.06107,;0,0,1,-3799,-4,0,,,4.927467,;0,0,5,-1280,532,0,,,28.36919,;0,0,2,-1055,-1902,0,,,49.40469,;0,0,18,78,-1634,0,,,103.6267,;0,0,39,-505,-1845,0,,,58.05826,;0,0,7,700,-1924,0,,,50.39267,;0,0,19,-1433,-860,0,,,25.32894,;1,0,1,4197,-258,0,,,166.7953,;1,0,10,-1233,-1240,0,,,49.62556,;1,0,4,1911,-1065,0,,,95.70354,;1,0,18,265,-1680,0,,,62.1474,;1,0,15,490,-1382,0,,,56.73107,;1,0,7,-339,522,0,,,-88.30816,;1,0,12,1544,831,0,,,-121.3805,;1,0,23,347,-2203,0,,,110.0999,;1,0,33,1528,-2331,0,,,91.76659,;1,0,5,487,-615,0,,,45.15036,;1,0,29,823,-1774,0,,,52.96961,;:1255,432,252,0,A,Alive;:
26770:0,0,23,966,2232,0,,,-23.93365,;0,0,17,-133,-737,0,,,62.03717,;0,0,29,252,-2471,0,,,79.13682,;0,0,21,1476,-1612,0,,,71.23126,;0,0,1,-3797,-3,0,,,5.429682,;0,0,5,-1271,539,0,,,28.20902,;0,0,2,-1051,-1892,0,,,49.87383,;0,0,18,73,-1627,0,,,104.2036,;0,0,39,-503,-1838,0,,,58.34917,;0,0,7,705,-1920,0,,,50.29117,;0,0,19,-1426,-853,0,,,25.3748,;1,0,1,4198,-247,0,,,165.9929,;1,0,10,-1227,-1233,0,,,49.99399,;1,0,4,1916,-1052,0,,,93.17158,;1,0,18,265,-1675,0,,,60.46476,;1,0,15,501,-1372,0,,,54.97083,;1,0,7,-332,529,0,,,-89.80105,;1,0,12,1540,831,0,,,-121.3805,;1,0,23,341,-2194,0,,,111.4238,;1,0,33,1529,-2324,0,,,92.49696,;1,0,5,499,-603,0,,,45.07845,;1,0,29,826,-1764,0,,,52.98852,;:1285,480,235,0,A,Alive;:
26771:0,0,23,969,2226,0,,,-27.84807,;0,0,17,-124,-719,0,,,62.08378,;0,0,29,251,-2467,0,,,82.0018,;0,0,21,1481,-1598,0,,,71.46752,;0,0,1,-3796,-2,0,,,5.912657,;0,0,5,-1262,545,0,,,28.1265,;0,0,2,-1047,-1881,0,,,50.41531,;0,0,18,69,-1620,0,,,104.6314,;0,0,39,-502,-1832,0,,,58.63506,;0,0,7,709,-1916,0,,,50.21861,;0,0,19,-1419,-845,0,,,25.54498,;1,0,1,4200,-236,0,,,165.2036,;1,0,10,-1221,-1226,0,,,50.34428,;1,0,4,1920,-1039,0,,,91.09015,;1,0,18,266,-1670,0,,,58.78213,;1,0,15,513,-1363,0,,,53.21058,;1,0,7,-324,537,0,,,-90.79722,;1,0,12,1536,831,0,,,-121.3805,;1,0,23,335,-2185,0,,,112.8441,;1,0,33,1531,-2317,0,,,93.30798,;1,0,5,511,-591,0,,,44.99579,;1,0,29,830,-1755,0,,,53.03686,;:1314,527,218,0,A,Alive;:
26772:0,0,23,973,2220,0,,,-31.90483,;0,0,17,-114,-701,0,,,62.21416,;0,0,29,249,-2462,0,,,84.78439,;0,0,21,1486,-1584,0,,,71.79377,;0,0,1,-3794,-2,0,,,6.386053,;0,0,5,-1253,552,0,,,28.00086,;0,0,2,-1043,-1871,0,,,51.03261,;0,0,18,64,-1613,0,,,105.1264,;0,0,39,-500,-1826,0,,,59.04244,;0,0,7,714,-1912,0,,,50.13232,;0,0,19,-1413,-838,0,,,25.59359,;1,0,1,4201,-224,0,,,164.4047,;1,0,10,-1215,-1219,0,,,50.73379,;1,0,4,1924,-1026,0,,,89.4905,;1,0,18,266,-1665,0,,,57.09949,;1,0,15,524,-1354,0,,,51.46628,;1,0,7,-317,545,0,,,-91.82169,;1,0,12,1532,831,0,,,-121.3805,;1,0,23,329,-2176,0,,,114.3666,;1,0,33,1532,-2310,0,,,94.31078,;1,0,5,522,-580,0,,,44.94719,;1,0,29,834,-1746,0,,,53.11572,;:1353,586,199,0,A,Alive;:
26773:0,0,23,975,2213,0,,,-36.3861,;0,0,17,-104,-682,0,,,62.42168,;0,0,29,247,-2457,0,,,87.33578,;0,0,21,1490,-1570,0,,,72.20413,;0,0,1,-3793,-1,0,,,6.846529,;0,0,5,-1244,559,0,,,28.04701,;0,0,2,-1040,-1860,0,,,51.68959,;0,0,18,59,-1605,0,,,105.8381,;0,0,39,-499,-1819,0,,,59.44152,;0,0,7,719,-1908,0,,,50.05582,;0,0,19,-1406,-830,0,,,25.58772,;1,0,1,4202,-213,0,,,163.6058,;1,0,10,-1209,-1211,0,,,51.18895,;1,0,4,1928,-1012,0,,,88.27215,;1,0,18,266,-1661,0,,,55.41686,;1,0,15,535,-1345,0,,,50.09992,;1,0,7,-310,553,0,,,-92.44027,;1,0,12,1527,830,0,,,-121.3805,;1,0,23,322,-2167,0,,,115.9948,;1,0,33,1532,-2303,0,,,95.18013,;1,0,5,534,-568,0,,,44.92678,;1,0,29,837,-1736,0,,,53.21948,;:1391,645,180,0,A,Alive;:
26774:0,0,23,977,2206,0,,,-41.66695,;0,0,17,-95,-664,0,,,62.68577,;0,0,29,244,-2452,0,,,89.61652,;0,0,21,1495,-1556,0,,,72.64513,;0,0,1,-3793,0,0,,,7.287877,;0,0,5,-1235,566,0,,,28.02144,;0,0,2,-1037,-1849,0,,,52.4367,;0,0,18,54,-1598,0,,,106.6222,;0,0,39,-497,-1812,0,,,59.85579,;0,0,7,723,-1904,0,,,50.02564,;0,0,19,-1400,-823,0,,,25.54637,;1,0,1,4203,-202,0,,,162.8169,;1,0,10,-1203,-1204,0,,,51.67135,;1,0,4,1931,-999,0,,,87.18133,;1,0,18,266,-1656,0,,,53.73423,;1,0,15,547,-1337,0,,,48.75959,;1,0,7,-302,561,0,,,-92.87807,;1,0,12,1522,829,0,,,-121.3805,;1,0,23,315,-2158,0,,,117.5376,;1,0,33,1533,-2297,0,,,95.91565,;1,0,5,546,-556,0,,,44.96687,;1,0,29,839,-1727,0,,,53.38406,;:1430,704,161,0,A,Alive;:
26775:0,0,23,978,2198,0,,,-47.24057,;0,0,17,-85,-645,0,,,63.00238,;0,0,29,242,-2447,0,,,91.39962,;0,0,21,1499,-1541,0,,,73.18205,;0,0,1,-3792,1,0,,,7.72933,;0,0,5,-1225,573,0,,,27.97885,;0,0,2,-1034,-1838,0,,,53.49401,;0,0,18,49,-1590,0,,,106.9019,;0,0,39,-496,-1806,0,,,60.21393,;0,0,7,728,-1900,0,,,50.11977,;0,0,19,-1393,-815,0,,,25.5955,;1,0,1,4203,-191,0,,,161.992,;1,0,10,-1198,-1196,0,,,52.24102,;1,0,4,1934,-985,0,,,86.78835,;1,0,18,266,-1651,0,,,55.40918,;1,0,15,559,-1329,0,,,47.95561,;1,0,7,-295,569,0,,,-94.2064,;1,0,12,1517,828,0,,,-121.3805,;1,0,23,308,-2149,0,,,119.2289,;1,0,33,1533,-2290,0,,,97.4567,;1,0,5,558,-544,0,,,45.03553,;1,0,29,842,-1718,0,,,53.62137,;:1469,763,142,0,A,Alive;:
26776:0,0,23,978,2191,0,,,-51.87263,;0,0,17,-75,-626,0,,,63.33664,;0,0,29,239,-2442,0,,,92.66517,;0,0,21,1504,-1527,0,,,73.80936,;0,0,1,-3791,2,0,,,8.059192,;0,0,5,-1216,580,0,,,28.24581,;0,0,2,-1032,-1827,0,,,54.78922,;0,0,18,44,-1583,0,,,106.5541,;0,0,39,-494,-1799,0,,,60.27234,;0,0,7,732,-1896,0,,,50.39352,;0,0,19,-1387,-808,0,,,26.08091,;1,0,1,4204,-180,0,,,161.4662,;1,0,10,-1193,-1188,0,,,52.8802,;1,0,4,1936,-972,0,,,87.31554,;1,0,18,265,-1646,0,,,57.88088,;1,0,15,571,-1322,0,,,48.12973,;1,0,7,-288,576,0,,,-95.60853,;1,0,12,1511,826,0,,,-121.3805,;1,0,23,301,-2141,0,,,121.113,;1,0,33,1533,-2284,0,,,99.53024,;1,0,5,570,-532,0,,,45.10292,;1,0,29,844,-1709,0,,,53.74379,;:1508,822,123,0,A,Alive;:
26777:0,0,23,978,2183,0,,,-56.78895,;0,0,17,-65,-607,0,,,63.70491,;0,0,29,236,-2436,0,,,93.87074,;0,0,21,1508,-1512,0,,,74.52715,;0,0,1,-3791,3,0,,,8.274533,;0,0,5,-1206,587,0,,,28.32287,;0,0,2,-1030,-1816,0,,,56.31497,;0,0,18,39,-1575,0,,,106.4786,;0,0,39,-492,-1791,0,,,60.46825,;0,0,7,735,-1891,0,,,50.72927,;0,0,19,-1380,-800,0,,,26.3905,;1,0,1,4205,-170,0,,,161.3172,;1,0,10,-1188,-1180,0,,,53.95087,;1,0,4,1939,-958,0,,,88.74071,;1,0,18,264,-1642,0,,,60.77819,;1,0,15,583,-1315,0,,,46.18654,;1,0,7,-281,584,0,,,-96.65146,;1,0,12,1505,825,0,,,-121.3805,;1,0,23,294,-2132,0,,,123.1844,;1,0,33,1533,-2277,0,,,101.3661,;1,0,5,582,-521,0,,,45.22971,;1,0,29,847,-1700,0,,,53.97838,;:1485,817,108,0,A,Alive;:
26778:0,0,23,977,2175,0,,,-61.77235,;0,0,17,-56,-588,0,,,64.09457,;0,0,29,234,-2431,0,,,95.51904,;0,0,21,1512,-1497,0,,,75.26215,;0,0,1,-3791,4,0,,,8.387282,;0,0,5,-1197,594,0,,,28.15938,;0,0,2,-1029,-1805,0,,,57.9511,;0,0,18,34,-1567,0,,,107.281,;0,0,39,-491,-1784,0,,,61.00825,;0,0,7,739,-1887,0,,,50.98161,;0,0,19,-1374,-793,0,,,26.45978,;1,0,1,4205,-159,0,,,161.4097,;1,0,10,-1183,-1172,0,,,55.34809,;1,0,4,1941,-944,0,,,90.48804,;1,0,18,262,-1637,0,,,63.58722,;1,0,15,595,-1308,0,,,46.72369,;1,0,7,-274,592,0,,,-97.0132,;1,0,12,1498,823,0,,,-121.3805,;1,0,23,287,-2124,0,,,125.2403,;1,0,33,1532,-2271,0,,,102.578,;1,0,5,593,-509,0,,,45.38044,;1,0,29,849,-1691,0,,,54.40201,;:1461,812,93,0,A,Alive;:
26779:0,0,23,975,2167,0,,,-66.2425,;0,0,17,-46,-568,0,,,64.52322,;0,0,29,230,-2425,0,,,97.42425,;0,0,21,1516,-1482,0,,,75.99536,;0,0,1,-3791,6,0,,,8.524127,;0,0,5,-1187,602,0,,,27.74608,;0,0,2,-1028,-1794,0,,,59.77072,;0,0,18,29,-1559,0,,,108.5479,;0,0,39,-489,-1777,0,,,61.58642,;0,0,7,742,-1882,0,,,51.10962,;0,0,19,-1368,-785,0,,,26.43911,;1,0,1,4205,-148,0,,,161.4269,;1,0,10,-1178,-1164,0,,,56.61153,;1,0,4,1943,-930,0,,,91.73623,;1,0,18,260,-1632,0,,,66.00461,;1,0,15,608,-1301,0,,,47.03043,;1,0,7,-267,600,0,,,-97.20663,;1,0,12,1491,820,0,,,-121.3805,;1,0,23,279,-2116,0,,,127.0346,;1,0,33,1531,-2265,0,,,103.3781,;1,0,5,605,-497,0,,,45.55069,;1,0,29,851,-1682,0,,,54.84571,;:1438,807,79,0,A,Alive;:
26780:0,0,23,973,2159,0,,,-69.93315,;0,0,17,-37,-548,0,,,64.98892,;0,0,29,227,-2419,0,,,99.17603,;0,0,21,1520,-1466,0,,,76.73357,;0,0,1,-3790,7,0,,,8.606567,;0,0,5,-1177,609,0,,,27.62643,;0,0,2,-1027,-1783,0,,,61.98775,;0,0,18,24,-1551,0,,,109.2228,;0,0,39,-487,-1769,0,,,61.96885,;0,0,7,745,-1877,0,,,51.36827,;0,0,19,-1363,-778,0,,,27.12875,;1,0,1,4205,-138,0,,,161.584,;1,0,10,-1174,-1156,0,,,57.91342,;1,0,4,1944,-917,0,,,93.11653,;1,0,18,258,-1627,0,,,68.96125,;1,0,15,621,-1294,0,,,47.92806,;1,0,7,-260,608,0,,,-97.62099,;1,0,12,1484,818,0,,,-121.3805,;1,0,23,272,-2108,0,,,128.7621,;1,0,33,1529,-2259,0,,,104.5213,;1,0,5,616,-486,0,,,45.77587,;1,0,29,852,-1673,0,,,55.35798,;:1414,802,64,0,A,Alive;:
26781:0,0,23,970,2150,0,,,-72.42231,;0,0,17,-27,-527,0,,,65.45638,;0,0,29,222,-2413,0,,,100.5024,;0,0,21,1524,-1450,0,,,77.47342,;0,0,1,-3791,9,0,,,8.648472,;0,0,5,-1167,617,0,,,27.74359,;0,0,2,-1027,-1772,0,,,64.44739,;0,0,18,18,-1542,0,,,108.6261,;0,0,39,-485,-1761,0,,,62.41936,;0,0,7,748,-1872,0,,,51.91298,;0,0,19,-1357,-770,0,,,28.62545,;1,0,1,4205,-127,0,,,161.8346,;1,0,10,-1169,-1147,0,,,59.34538,;1,0,4,1945,-903,0,,,95.1656,;1,0,18,256,-1623,0,,,72.74321,;1,0,15,634,-1287,0,,,48.82577,;1,0,7,-253,617,0,,,-100.7031,;1,0,12,1476,814,0,,,-121.3805,;1,0,23,264,-2100,0,,,130.5371,;1,0,33,1528,-2253,0,,,106.0716,;1,0,5,628,-473,0,,,46.05129,;1,0,29,854,-1664,0,,,56.28548,;:1391,797,50,0,A,Alive;:
26782:0,0,23,966,2141,0,,,-75.06239,;0,0,17,-19,-507,0,,,65.92123,;0,0,29,218,-2407,0,,,101.9294,;0,0,21,1527,-1435,0,,,78.20297,;0,0,1,-3791,10,0,,,8.651688,;0,0,5,-1158,623,0,,,27.66837,;0,0,2,-1028,-1761,0,,,66.98045,;0,0,18,13,-1533,0,,,108.5454,;0,0,39,-483,-1753,0,,,62.97093,;0,0,7,751,-1866,0,,,52.29688,;0,0,19,-1352,-762,0,,,29.85264,;1,0,1,4204,-117,0,,,162.1171,;1,0,10,-1165,-1139,0,,,60.55619,;1,0,4,1945,-889,0,,,97.38753,;1,0,18,254,-1618,0,,,76.80158,;1,0,15,646,-1281,0,,,47.7123,;1,0,7,-246,625,0,,,-104.9754,;1,0,12,1468,811,0,,,-121.3805,;1,0,23,256,-2092,0,,,132.3702,;1,0,33,1526,-2247,0,,,107.5486,;1,0,5,639,-462,0,,,46.35281,;1,0,29,855,-1655,0,,,57.41098,;:1374,796,51,0,A,Alive;:
26783:0,0,23,962,2132,0,,,-78.23418,;0,0,17,-10,-487,0,,,66.38831,;0,0,29,213,-2401,0,,,103.4452,;0,0,21,1530,-1419,0,,,78.90512,;0,0,1,-3791,12,0,,,8.634228,;0,0,5,-1148,631,0,,,27.58254,;0,0,2,-1028,-1750,0,,,69.54846,;0,0,18,7,-1524,0,,,109.3015,;0,0,39,-481,-1744,0,,,63.40792,;0,0,7,754,-1861,0,,,52.53207,;0,0,19,-1347,-754,0,,,30.67247,;1,0,1,4204,-107,0,,,162.4568,;1,0,10,-1161,-1130,0,,,61.62965,;1,0,4,1945,-875,0,,,99.26859,;1,0,18,251,-1614,0,,,80.79415,;1,0,15,659,-1274,0,,,48.26589,;1,0,7,-239,633,0,,,-108.0257,;1,0,12,1460,807,0,,,-121.3805,;1,0,23,247,-2085,0,,,134.1431,;1,0,33,1523,-2242,0,,,108.9004,;1,0,5,651,-450,0,,,46.65631,;1,0,29,856,-1646,0,,,58.54478,;:1355,794,56,0,A,Alive;:
26784:0,0,23,957,2123,0,,,-82.48577,;0,0,17,-1,-466,0,,,66.82806,;0,0,29,207,-2394,0,,,104.6754,;0,0,21,1533,-1403,0,,,79.59024,;0,0,1,-3792,14,0,,,8.614333,;0,0,5,-1139,638,0,,,27.08076,;0,0,2,-1029,-1740,0,,,71.77837,;0,0,18,1,-1515,0,,,109.9189,;0,0,39,-479,-1735,0,,,63.58796,;0,0,7,756,-1855,0,,,52.60107,;0,0,19,-1342,-746,0,,,31.26585,;1,0,1,4203,-97,0,,,162.7832,;1,0,10,-1157,-1121,0,,,62.58916,;1,0,4,1944,-861,0,,,100.4593,;1,0,18,249,-1609,0,,,84.49094,;1,0,15,672,-1268,0,,,48.56779,;1,0,7,-232,641,0,,,-110.7235,;1,0,12,1451,802,0,,,-121.3805,;1,0,23,239,-2077,0,,,135.6338,;1,0,33,1521,-2236,0,,,110.225,;1,0,5,662,-438,0,,,46.96753,;1,0,29,856,-1638,0,,,59.66689,;:1337,791,62,0,A,Alive;:
26785:0,0,23,951,2113,0,,,-88.47648,;0,0,17,8,-445,0,,,67.21641,;0,0,29,201,-2388,0,,,105.4691,;0,0,21,1536,-1386,0,,,80.25047,;0,0,1,-3792,16,0,,,8.580977,;0,0,5,-1130,645,0,,,26.90202,;0,0,2,-1031,-1729,0,,,73.92728,;0,0,18,-4,-1505,0,,,109.84,;0,0,39,-478,-1726,0,,,63.65392,;0,0,7,759,-1849,0,,,52.66745,;0,0,19,-1338,-738,0,,,32.65308,;1,0,1,4202,-87,0,,,163.1213,;1,0,10,-1154,-1111,0,,,63.42499,;1,0,4,1943,-846,0,,,101.7626,;1,0,18,246,-1605,0,,,88.41808,;1,0,15,685,-1262,0,,,48.9561,;1,0,7,-226,649,0,,,-115.8153,;1,0,12,1441,797,0,,,-121.3805,;1,0,23,230,-2069,0,,,137.0773,;1,0,33,1518,-2231,0,,,111.9346,;1,0,5,673,-426,0,,,47.24705,;1,0,29,857,-1629,0,,,60.95173,;:1319,788,70,0,A,Alive;:
26786:0,0,23,945,2104,0,,,-96.10365,;0,0,17,17,-425,0,,,67.58534,;0,0,29,195,-2381,0,,,106.085,;0,0,21,1539,-1370,0,,,80.88067,;0,0,1,-3792,18,0,,,8.542178,;0,0,5,-1121,652,0,,,26.91869,;0,0,2,-1032,-1718,0,,,76.24908,;0,0,18,-10,-1496,0,,,108.4712,;0,0,39,-476,-1717,0,,,64.03426,;0,0,7,761,-1843,0,,,52.81247,;0,0,19,-1334,-730,0,,,35.24352,;1,0,1,4201,-78,0,,,163.4525,;1,0,10,-1150,-1102,0,,,64.36813,;1,0,4,1942,-832,0,,,103.7427,;1,0,18,243,-1600,0,,,92.67964,;1,0,15,698,-1256,0,,,49.46683,;1,0,7,-219,657,0,,,-129.7823,;1,0,12,1430,792,0,,,-121.3805,;1,0,23,221,-2062,0,,,138.6397,;1,0,33,1515,-2225,0,,,111.9118,;1,0,5,683,-415,0,,,47.54195,;1,0,29,857,-1621,0,,,62.99687,;:1302,784,79,0,A,Alive;:
26787:0,0,23,938,2094,0,,,-104.3779,;0,0,17,26,-403,0,,,67.88692,;0,0,29,188,-2374,0,,,106.5839,;0,0,21,1541,-1353,0,,,81.46429,;0,0,1,-3793,20,0,,,8.496384,;0,0,5,-1112,659,0,,,26.78898,;0,0,2,-1034,-1707,0,,,78.92494,;0,0,18,-16,-1486,0,,,107.8461,;0,0,39,-474,-1707,0,,,64.43637,;0,0,7,763,-1837,0,,,52.87704,;0,0,19,-1330,-722,0,,,37.21568,;1,0,1,4199,-68,0,,,163.7955,;1,0,10,-1147,-1092,0,,,65.4579,;1,0,4,1940,-818,0,,,105.9045,;1,0,18,239,-1595,0,,,96.6824,;1,0,15,711,-1250,0,,,47.62883,;1,0,7,-213,665,0,,,-150.6909,;1,0,12,1419,786,0,,,-121.3805,;1,0,23,213,-2055,0,,,140.2659,;1,0,33,1512,-2220,0,,,114.6023,;1,0,5,694,-403,0,,,47.84415,;1,0,29,856,-1612,0,,,64.96111,;:1284,779,88,0,A,Alive;:
26788:0,0,23,931,2084,0,,,-113.8396,;0,0,17,34,-382,0,,,68.13967,;0,0,29,181,-2367,0,,,107.0116,;0,0,21,1544,-1337,0,,,82.04888,;0,0,1,-3793,22,0,,,8.461532,;0,0,5,-1103,667,0,,,26.72803,;0,0,2,-1036,-1697,0,,,81.85398,;0,0,18,-22,-1477,0,,,108.1822,;0,0,39,-473,-1698,0,,,64.73731,;0,0,7,766,-1830,0,,,52.96101,;0,0,19,-1326,-713,0,,,38.41415,;1,0,1,4197,-59,0,,,164.108,;1,0,10,-1144,-1083,0,,,66.63231,;1,0,4,1938,-804,0,,,107.3857,;1,0,18,236,-1590,0,,,100.1597,;1,0,15,724,-1245,0,,,47.92277,;1,0,7,-206,673,0,,,-172.6805,;1,0,12,1407,780,0,,,-121.3805,;1,0,23,204,-2048,0,,,141.798,;1,0,33,1509,-2215,0,,,116.9165,;1,0,5,705,-391,0,,,48.24429,;1,0,29,856,-1604,0,,,66.67171,;:1267,775,95,0,A,Alive;:
26789:0,0,23,924,2074,0,,,-123.166,;0,0,17,42,-360,0,,,68.36204,;0,0,29,173,-2359,0,,,107.2475,;0,0,21,1546,-1320,0,,,82.60497,;0,0,1,-3794,24,0,,,8.419602,;0,0,5,-1094,674,0,,,26.4272,;0,0,2,-1038,-1686,0,,,85.10756,;0,0,18,-27,-1467,0,,,108.2213,;0,0,39,-471,-1688,0,,,65.00116,;0,0,7,768,-1824,0,,,53.11719,;0,0,19,-1323,-705,0,,,39.27755,;1,0,1,4195,-50,0,,,164.4323,;1,0,10,-1141,-1073,0,,,67.87555,;1,0,4,1936,-790,0,,,107.8987,;1,0,18,232,-1586,0,,,103.3009,;1,0,15,737,-1239,0,,,48.08164,;1,0,7,-200,681,0,,,167.2128,;1,0,12,1394,774,0,,,-121.3805,;1,0,23,195,-2041,0,,,143.0137,;1,0,33,1505,-2210,0,,,118.8303,;1,0,5,715,-379,0,,,48.74334,;1,0,29,855,-1596,0,,,68.33646,;:1249,771,100,0,A,Alive;:
